zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
Sb,Nb,38,28,1512,1366,0,0,0
Sb,Mo,33,24,1314,1179,0,0,0
Sb,Tc,29,21,1144,1020,0,0,0
Sb,Ru,25,18,998,885,0,0,0
Sb,Rh,22,16,873,770,0,0,0
Sb,Pd,19,14,766,671,0,0,0
Sb,Ag,17,12,674,586,0,0,0
Sb,Cd,15,11,594,513,0,0,0
Sb,In,13,10,526,451,0,0,0
Sb,Sn,12,9,466,397,0,0,0
Sb,Sb,11,8,414,350,0,0,0
Sb,Te,10,-2147483648,368,309,0,0,0
Sb,I,9,0,328,883,0,0,0
Sb,Xe,8,0,294,0,0,0,0
Sb,Cs,-2147483648,0,850,954,0,0,0
Sb,Ba,0,0,1037,996,0,0,0
Sb,La,0,0,938,894,0,11875,11171
Sb,Ce,0,0,990,802,0,10275,9732
Sb,Pr,0,0,897,721,0,9018,9261
Sb,Nd,0,0,815,648,0,8769,8453
Sb,Pm,0,0,740,584,0,0,0
Sb,Sm,0,0,674,526,0,7219,6973
Sb,Eu,0,0,614,475,0,6593,6339
Sb,Gd,0,0,560,429,0,5992,5748
Sb,Tb,0,0,512,388,0,5451,5217
Sb,Dy,0,0,468,351,0,4988,4733
Sb,Ho,0,0,428,318,0,4560,4312
Sb,Er,0,0,392,288,0,4159,3927
Sb,Tm,0,0,360,262,0,3814,3585
Sb,Yb,0,0,330,237,0,3490,3257
Sb,Lu,0,0,304,216,0,3196,2976
Sb,Hf,0,0,280,196,0,2918,2711
Sb,Ta,0,0,258,179,0,2667,2473
Sb,W,0,0,238,163,0,2444,2259
Sb,Re,0,0,220,148,0,2236,2063
Sb,Os,0,0,203,135,0,2053,1887
Sb,Ir,0,0,188,124,0,1883,1722
Sb,Pt,0,0,174,113,0,1728,1581
Sb,Au,0,0,161,103,0,1589,1447
Sb,Hg,0,0,149,95,0,1464,1328
Sb,Tl,0,0,139,87,0,1345,1220
Sb,Pb,0,0,129,79,0,1241,1121
Sb,Bi,0,0,120,73,0,1145,1031
Sb,Po,0,0,111,67,0,0,0
Sb,At,0,0,104,61,0,0,0
Sb,Rn,0,0,97,56,0,0,0
Sb,Fr,0,0,90,52,0,0,0
Sb,Ra,0,0,84,48,0,0,0
Sb,Ac,0,0,79,44,0,0,0
Sb,Th,0,0,74,40,0,668,589
Sb,Pa,0,0,69,37,0,621,546
Sb,U,0,0,65,34,0,577,505
Te,H,0,0,0,0,0,0,0
Te,He,0,0,0,0,0,0,0
Te,Li,0,0,0,0,0,0,0
Te,Be,-551,0,0,0,0,0,0
Te,B,8425,0,0,0,0,0,0
Te,C,7819,0,0,0,0,0,0
Te,N,5517,0,0,0,0,0,0
Te,O,3719,0,0,0,0,0,0
Te,F,14035,0,0,0,0,0,0
Te,Ne,11021,0,0,0,0,0,0
Te,Na,7967,7541,0,0,0,0,0
Te,Mg,5485,5069,0,0,0,0,0
Te,Al,3801,3430,0,0,0,0,0
Te,Si,2660,2346,0,0,0,0,0
Te,P,1882,1626,0,0,0,0,0
Te,S,1349,1147,0,0,0,0,0
Te,Cl,981,818,0,0,0,0,0
Te,Ar,722,594,0,0,0,0,0
Te,K,538,437,0,0,0,0,0
Te,Ca,407,327,6472,6472,0,0,0
Te,Sc,311,785,5465,5381,0,0,0
Te,Ti,764,828,4591,4509,0,0,0
Te,V,955,759,3868,3782,0,0,0
Te,Cr,764,602,3747,3836,0,0,0
Te,Mn,614,481,14881,14679,0,0,0
Te,Fe,498,387,13248,12829,0,0,0
Te,Co,405,313,11097,10657,0,0,0
Te,Ni,332,255,10929,10424,0,0,0
Te,Cu,274,209,9571,9063,0,0,0
Te,Zn,227,172,8408,8056,0,0,0
Te,Ga,189,143,7182,6845,0,0,0
Te,Ge,158,119,6133,5817,0,0,0
Te,As,133,100,5238,4948,0,0,0
Te,Se,112,84,4483,4213,0,0,0
Te,Br,95,71,3841,3588,0,0,0
Te,Kr,81,60,3290,3062,0,0,0
Te,Rb,70,52,2831,2618,0,0,0
Te,Sr,60,44,2436,2241,0,0,0
Te,Y,52,38,2102,1923,0,0,0
Te,Zr,45,33,1820,1655,0,0,0
Te,Nb,39,28,1577,1426,0,0,0
Te,Mo,34,25,1371,1231,0,0,0
Te,Tc,30,22,1194,1066,0,0,0
Te,Ru,26,19,1043,925,0,0,0
Te,Rh,23,17,913,805,0,0,0
Te,Pd,20,15,801,702,0,0,0
Te,Ag,18,13,706,613,0,0,0
Te,Cd,16,11,622,537,0,0,0
Te,In,14,10,550,472,0,0,0
Te,Sn,12,9,487,415,0,0,0
Te,Sb,11,8,433,366,0,0,0
Te,Te,10,7,385,323,0,0,0
Te,I,9,0,344,287,0,0,0
Te,Xe,8,0,307,0,0,0,0
Te,Cs,7,0,275,973,0,0,0
Te,Ba,0,0,783,873,0,0,0
Te,La,0,0,958,913,0,11522,10869
Te,Ce,0,0,868,821,0,10896,10337
Te,Pr,0,0,917,738,0,9597,9063
Te,Nd,0,0,833,664,0,8405,7991
Te,Pm,0,0,757,598,0,0,0
Te,Sm,0,0,690,540,0,7406,7156
Te,Eu,0,0,629,487,0,6772,6516
Te,Gd,0,0,574,440,0,6164,5916
Te,Tb,0,0,525,398,0,5615,5377
Te,Dy,0,0,480,361,0,5144,4884
Te,Ho,0,0,439,327,0,4708,4455
Te,Er,0,0,403,296,0,4299,4061
Te,Tm,0,0,370,269,0,3946,3712
Te,Yb,0,0,340,244,0,3615,3376
Te,Lu,0,0,312,222,0,3314,3088
Te,Hf,0,0,288,202,0,3028,2815
Te,Ta,0,0,265,184,0,2770,2570
Te,W,0,0,245,168,0,2540,2349
Te,Re,0,0,226,153,0,2325,2147
Te,Os,0,0,209,140,0,2137,1965
Te,Ir,0,0,193,128,0,1961,1795
Te,Pt,0,0,179,117,0,1801,1649
Te,Au,0,0,166,107,0,1657,1510
Te,Hg,0,0,154,98,0,1527,1386
Te,Tl,0,0,143,89,0,1404,1274
Te,Pb,0,0,133,82,0,1296,1171
Te,Bi,0,0,123,75,0,1196,1077
Te,Po,0,0,115,69,0,0,0
Te,At,0,0,107,63,0,0,0
Te,Rn,0,0,100,58,0,0,0
Te,Fr,0,0,93,53,0,0,0
Te,Ra,0,0,87,49,0,0,0
Te,Ac,0,0,81,45,0,0,0
Te,Th,0,0,76,42,0,698,616
Te,Pa,0,0,71,38,0,649,571
Te,U,0,0,67,35,0,603,529
I,H,0,0,0,0,0,0,0
I,He,0,0,0,0,0,0,0
I,Li,0,0,0,0,0,0,0
I,Be,793,0,0,0,0,0,0
I,B,9187,0,0,0,0,0,0
I,C,8600,0,0,0,0,0,0
I,N,6078,0,0,0,0,0,0
I,O,4082,0,0,0,0,0,0
I,F,14395,0,0,0,0,0,0
I,Ne,9975,0,0,0,0,0,0
I,Na,7989,7409,0,0,0,0,0
I,Mg,5940,5495,0,0,0,0,0
I,Al,4135,3735,0,0,0,0,0
I,Si,2904,2564,0,0,0,0,0
I,P,2061,1783,0,0,0,0,0
I,S,1480,1259,0,0,0,0,0
I,Cl,1078,900,0,0,0,0,0
I,Ar,794,653,0,0,0,0,0
I,K,593,481,0,0,0,0,0
I,Ca,448,360,7134,7134,0,0,0
I,Sc,342,273,6021,5927,0,0,0
I,Ti,265,890,5050,4959,0,0,0
I,V,881,817,4246,4151,0,0,0
I,Cr,822,649,3581,3488,0,0,0
I,Mn,662,519,14556,14607,0,0,0
I,Fe,537,418,13876,13547,0,0,0
I,Co,438,338,11995,11568,0,0,0
I,Ni,359,276,9897,9462,0,0,0
I,Cu,296,227,9777,10114,0,0,0
I,Zn,246,187,8603,8112,0,0,0
I,Ga,205,155,7747,7388,0,0,0
I,Ge,171,129,6630,6294,0,0,0
I,As,144,108,5675,5365,0,0,0
I,Se,122,91,4867,4577,0,0,0
I,Br,104,77,4178,3906,0,0,0
I,Kr,88,66,3584,3338,0,0,0
I,Rb,76,56,3088,2859,0,0,0
I,Sr,65,48,2661,2450,0,0,0
I,Y,56,41,2300,2105,0,0,0
I,Zr,49,36,1994,1813,0,0,0
I,Nb,42,31,1729,1564,0,0,0
I,Mo,37,27,1504,1351,0,0,0
I,Tc,32,23,1311,1171,0,0,0
I,Ru,28,21,1146,1017,0,0,0
I,Rh,25,18,1004,885,0,0,0
I,Pd,22,16,881,772,0,0,0
I,Ag,19,14,776,675,0,0,0
I,Cd,17,12,684,591,0,0,0
I,In,15,11,605,519,0,0,0
I,Sn,13,10,536,457,0,0,0
I,Sb,12,9,476,403,0,0,0
I,Te,11,8,424,356,0,0,0
I,I,10,0,378,315,0,0,0
I,Xe,9,0,338,0,0,0,0
I,Cs,8,0,303,771,0,0,0
I,Ba,0,0,272,692,0,0,0
I,La,0,0,759,843,0,10401,9845
I,Ce,0,0,688,883,0,11079,10533
I,Pr,0,0,846,794,0,9803,10114
I,Nd,0,0,897,715,0,9397,8943
I,Pm,0,0,815,645,0,0,0
I,Sm,0,0,743,582,0,7984,7719
I,Eu,0,0,677,526,0,7311,7038
I,Gd,0,0,619,475,0,6664,6400
I,Tb,0,0,566,430,0,6078,5824
I,Dy,0,0,518,390,0,5575,5297
I,Ho,0,0,474,353,0,5108,4837
I,Er,0,0,435,320,0,4669,4414
I,Tm,0,0,399,291,0,4291,4039
I,Yb,0,0,367,264,0,3934,3677
I,Lu,0,0,338,240,0,3610,3366
I,Hf,0,0,311,219,0,3301,3072
I,Ta,0,0,287,199,0,3023,2807
I,W,0,0,265,182,0,2774,2568
I,Re,0,0,245,166,0,2542,2349
I,Os,0,0,226,151,0,2337,2151
I,Ir,0,0,209,138,0,2146,1966
I,Pt,0,0,194,127,0,1973,1807
I,Au,0,0,180,116,0,1815,1656
I,Hg,0,0,167,106,0,1674,1521
I,Tl,0,0,155,97,0,1540,1398
I,Pb,0,0,144,89,0,1422,1286
I,Bi,0,0,134,82,0,1313,1183
I,Po,0,0,125,75,0,0,0
I,At,0,0,116,69,0,0,0
I,Rn,0,0,108,63,0,0,0
I,Fr,0,0,101,58,0,0,0
I,Ra,0,0,94,53,0,0,0
I,Ac,0,0,88,49,0,0,0
I,Th,0,0,83,45,0,768,678
I,Pa,0,0,77,42,0,714,628
I,U,0,0,72,38,0,664,582
Xe,H,0,0,0,0,0,0,0
Xe,He,0,0,0,0,0,0,0
Xe,Li,0,0,0,0,0,0,0
Xe,Be,2058,0,0,0,0,0,0
Xe,B,9706,0,0,0,0,0,0
Xe,C,9051,0,0,0,0,0,0
Xe,N,6417,0,0,0,0,0,0
Xe,O,4296,0,0,0,0,0,0
Xe,F,3354,0,0,0,0,0,0
Xe,Ne,10398,0,0,0,0,0,0
Xe,Na,8560,7950,0,0,0,0,0
Xe,Mg,6166,5710,0,0,0,0,0
Xe,Al,4311,3899,0,0,0,0,0
Xe,Si,3039,2687,0,0,0,0,0
Xe,P,2163,1873,0,0,0,0,0
Xe,S,1557,1326,0,0,0,0,0
Xe,Cl,1136,949,0,0,0,0,0
Xe,Ar,837,690,0,0,0,0,0
Xe,K,625,508,0,0,0,0,0
Xe,Ca,473,380,7532,7532,0,0,0
Xe,Sc,361,288,6356,6257,0,0,0
Xe,Ti,279,676,5325,5229,0,0,0
Xe,V,669,724,4471,4370,0,0,0
Xe,Cr,728,671,3763,3664,0,0,0
Xe,Mn,685,537,3190,3097,0,0,0
Xe,Fe,556,433,13396,13262,0,0,0
Xe,Co,454,351,12194,11839,0,0,0
Xe,Ni,372,287,10323,9906,0,0,0
Xe,Cu,307,235,8505,9835,0,0,0
Xe,Zn,255,194,9203,8689,0,0,0
Xe,Ga,213,161,7445,6980,0,0,0
Xe,Ge,178,135,6873,6529,0,0,0
Xe,As,150,113,5895,5576,0,0,0
Xe,Se,127,95,5065,4767,0,0,0
Xe,Br,108,80,4355,4075,0,0,0
Xe,Kr,92,68,3743,3489,0,0,0
Xe,Rb,79,58,3230,2992,0,0,0
Xe,Sr,68,50,2787,2568,0,0,0
Xe,Y,58,43,2412,2209,0,0,0
Xe,Zr,51,37,2093,1905,0,0,0
Xe,Nb,44,32,1817,1645,0,0,0
Xe,Mo,38,28,1582,1422,0,0,0
Xe,Tc,34,24,1381,1233,0,0,0
Xe,Ru,29,21,1207,1072,0,0,0
Xe,Rh,26,19,1058,934,0,0,0
Xe,Pd,23,17,929,815,0,0,0
Xe,Ag,20,15,819,712,0,0,0
Xe,Cd,18,13,722,624,0,0,0
Xe,In,16,11,639,548,0,0,0
Xe,Sn,14,10,566,482,0,0,0
Xe,Sb,13,9,503,425,0,0,0
Xe,Te,11,8,448,376,0,0,0
Xe,I,10,0,399,333,0,0,0
Xe,Xe,9,0,357,0,0,0,0
Xe,Cs,8,0,320,262,0,0,0
Xe,Ba,0,0,287,712,0,0,0
Xe,La,0,0,258,640,0,10797,10274
Xe,Ce,0,0,708,782,0,9570,9127
Xe,Pr,0,0,643,820,0,8526,9835
Xe,Nd,0,0,794,739,0,9161,8731
Xe,Pm,0,0,722,667,0,0,0
Xe,Sm,0,0,768,602,0,7758,7410
Xe,Eu,0,0,700,544,0,6881,7290
Xe,Gd,0,0,640,492,0,6907,6637
Xe,Tb,0,0,586,446,0,6308,6048
Xe,Dy,0,0,536,404,0,5792,5507
Xe,Ho,0,0,491,366,0,5313,5034
Xe,Er,0,0,450,332,0,4862,4600
Xe,Tm,0,0,414,302,0,4472,4212
Xe,Yb,0,0,381,274,0,4104,3839
Xe,Lu,0,0,350,250,0,3770,3517
Xe,Hf,0,0,323,227,0,3451,3213
Xe,Ta,0,0,298,207,0,3162,2938
Xe,W,0,0,275,189,0,2904,2690
Xe,Re,0,0,254,172,0,2663,2463
Xe,Os,0,0,235,157,0,2451,2257
Xe,Ir,0,0,217,144,0,2252,2064
Xe,Pt,0,0,201,132,0,2071,1899
Xe,Au,0,0,187,121,0,1907,1741
Xe,Hg,0,0,173,110,0,1760,1599
Xe,Tl,0,0,161,101,0,1620,1472
Xe,Pb,0,0,150,93,0,1496,1354
Xe,Bi,0,0,139,85,0,1382,1246
Xe,Po,0,0,130,78,0,0,0
Xe,At,0,0,121,72,0,0,0
Xe,Rn,0,0,113,66,0,0,0
Xe,Fr,0,0,105,60,0,0,0
Xe,Ra,0,0,98,56,0,0,0
Xe,Ac,0,0,92,51,0,0,0
Xe,Th,0,0,86,47,0,810,715
Xe,Pa,0,0,80,43,0,754,663
Xe,U,0,0,75,40,0,701,614
Cs,H,0,0,0,0,0,0,0
Cs,He,0,0,0,0,0,0,0
Cs,Li,0,0,0,0,0,0,0
Cs,Be,3307,0,0,0,0,0,0
Cs,B,10431,0,0,0,0,0,0
Cs,C,9690,0,0,0,0,0,0
Cs,N,6902,0,0,0,0,0,0
Cs,O,4610,0,0,0,0,0,0
Cs,F,3094,0,0,0,0,0,0
Cs,Ne,10928,0,0,0,0,0,0
Cs,Na,8489,8673,0,0,0,0,0
Cs,Mg,6527,6050,0,0,0,0,0
Cs,Al,4583,4149,0,0,0,0,0
Cs,Si,3242,2869,0,0,0,0,0
Cs,P,2314,2006,0,0,0,0,0
Cs,S,1670,1423,0,0,0,0,0
Cs,Cl,1220,1020,0,0,0,0,0
Cs,Ar,901,742,0,0,0,0,0
Cs,K,673,548,0,0,0,0,0
Cs,Ca,509,409,8097,8097,0,0,0
Cs,Sc,389,310,6837,6730,0,0,0
Cs,Ti,301,238,5725,5621,0,0,0
Cs,V,235,763,4800,4690,0,0,0
Cs,Cr,767,708,4034,3926,0,0,0
Cs,Mn,722,567,3413,3312,0,0,0
Cs,Fe,587,458,2896,2804,0,0,0
Cs,Co,480,372,12365,12123,0,0,0
Cs,Ni,394,304,10861,10475,0,0,0
Cs,Cu,325,250,9111,8687,0,0,0
Cs,Zn,270,206,9107,8613,0,0,0
Cs,Ga,226,171,8133,7633,0,0,0
Cs,Ge,189,143,6604,6905,0,0,0
Cs,As,159,120,6243,5910,0,0,0
Cs,Se,135,101,5374,5062,0,0,0
Cs,Br,115,86,4629,4334,0,0,0
Cs,Kr,98,73,3985,3717,0,0,0
Cs,Rb,84,62,3444,3192,0,0,0
Cs,Sr,72,53,2976,2744,0,0,0
Cs,Y,62,46,2578,2363,0,0,0
Cs,Zr,54,40,2240,2040,0,0,0
Cs,Nb,47,34,1947,1763,0,0,0
Cs,Mo,41,30,1697,1526,0,0,0
Cs,Tc,36,26,1482,1324,0,0,0
Cs,Ru,31,23,1296,1152,0,0,0
Cs,Rh,28,20,1137,1004,0,0,0
Cs,Pd,24,18,999,876,0,0,0
Cs,Ag,21,16,881,767,0,0,0
Cs,Cd,19,14,777,672,0,0,0
Cs,In,17,12,688,590,0,0,0
Cs,Sn,15,11,610,520,0,0,0
Cs,Sb,13,10,542,458,0,0,0
Cs,Te,12,9,482,405,0,0,0
Cs,I,11,0,430,359,0,0,0
Cs,Xe,10,0,385,0,0,0,0
Cs,Cs,9,0,344,283,0,0,0
Cs,Ba,0,0,309,252,0,0,0
Cs,La,0,0,278,672,0,11282,10816
Cs,Ce,0,0,250,605,0,10157,9728
Cs,Pr,0,0,675,742,0,9133,8687
Cs,Nd,0,0,614,780,0,8119,7754
Cs,Pm,0,0,761,703,0,0,0
Cs,Sm,0,0,695,636,0,8468,8095
Cs,Eu,0,0,739,575,0,7527,7153
Cs,Gd,0,0,676,520,0,6649,6300
Cs,Tb,0,0,618,471,0,6675,6403
Cs,Dy,0,0,566,427,0,6136,5837
Cs,Ho,0,0,519,388,0,5634,5342
Cs,Er,0,0,476,352,0,5161,4886
Cs,Tm,0,0,438,320,0,4752,4478
Cs,Yb,0,0,403,291,0,4365,4086
Cs,Lu,0,0,371,265,0,4013,3747
Cs,Hf,0,0,342,241,0,3677,3426
Cs,Ta,0,0,315,220,0,3372,3135
Cs,W,0,0,291,201,0,3099,2873
Cs,Re,0,0,269,183,0,2844,2632
Cs,Os,0,0,249,167,0,2619,2414
Cs,Ir,0,0,231,153,0,2408,2209
Cs,Pt,0,0,214,140,0,2217,2033
Cs,Au,0,0,198,128,0,2042,1865
Cs,Hg,0,0,184,117,0,1886,1715
Cs,Tl,0,0,171,107,0,1737,1579
Cs,Pb,0,0,159,99,0,1605,1454
Cs,Bi,0,0,148,90,0,1483,1339
Cs,Po,0,0,138,83,0,0,0
Cs,At,0,0,128,76,0,0,0
Cs,Rn,0,0,120,70,0,0,0
Cs,Fr,0,0,112,64,0,0,0
Cs,Ra,0,0,105,59,0,0,0
Cs,Ac,0,0,98,54,0,0,0
Cs,Th,0,0,91,50,0,872,770
Cs,Pa,0,0,86,46,0,811,714
Cs,U,0,0,80,42,0,754,662
Ba,H,0,0,0,0,0,0,0
Ba,He,0,0,0,0,0,0,0
Ba,Li,0,0,0,0,0,0,0
Ba,Be,4416,0,0,0,0,0,0
Ba,B,10917,0,0,0,0,0,0
Ba,C,10113,0,0,0,0,0,0
Ba,N,7251,0,0,0,0,0,0
Ba,O,4836,0,0,0,0,0,0
Ba,F,3233,0,0,0,0,0,0
Ba,Ne,11053,0,0,0,0,0,0
Ba,Na,7358,8369,0,0,0,0,0
Ba,Mg,6109,6264,0,0,0,0,0
Ba,Al,4760,4314,0,0,0,0,0
Ba,Si,3379,2994,0,0,0,0,0
Ba,P,2419,2099,0,0,0,0,0
Ba,S,1750,1493,0,0,0,0,0
Ba,Cl,1281,1072,0,0,0,0,0
Ba,Ar,947,781,0,0,0,0,0
Ba,K,709,576,0,0,0,0,0
Ba,Ca,536,431,8496,8496,0,0,0
Ba,Sc,410,327,7182,7070,0,0,0
Ba,Ti,317,251,6012,5903,0,0,0
Ba,V,248,577,5037,4921,0,0,0
Ba,Cr,580,626,4226,4113,0,0,0
Ba,Mn,639,586,3570,3464,0,0,0
Ba,Fe,606,473,3024,2927,0,0,0
Ba,Co,496,385,2577,2873,0,0,0
Ba,Ni,408,315,11001,10688,0,0,0
Ba,Cu,337,259,9466,9062,0,0,0
Ba,Zn,280,214,7870,7462,0,0,0
Ba,Ga,234,178,7862,7389,0,0,0
Ba,Ge,196,148,7057,6590,0,0,0
Ba,As,165,125,5755,6121,0,0,0
Ba,Se,140,105,5573,5252,0,0,0
Ba,Br,119,89,4808,4504,0,0,0
Ba,Kr,102,76,4145,3869,0,0,0
Ba,Rb,87,65,3587,3328,0,0,0
Ba,Sr,75,55,3104,2864,0,0,0
Ba,Y,65,48,2693,2470,0,0,0
Ba,Zr,56,41,2342,2135,0,0,0
Ba,Nb,49,36,2038,1847,0,0,0
Ba,Mo,43,31,1778,1600,0,0,0
Ba,Tc,37,27,1554,1390,0,0,0
Ba,Ru,33,24,1360,1210,0,0,0
Ba,Rh,29,21,1194,1055,0,0,0
Ba,Pd,25,18,1050,921,0,0,0
Ba,Ag,22,16,926,806,0,0,0
Ba,Cd,20,14,818,707,0,0,0
Ba,In,18,13,724,622,0,0,0
Ba,Sn,16,11,642,547,0,0,0
Ba,Sb,14,10,570,483,0,0,0
Ba,Te,13,9,508,426,0,0,0
Ba,I,11,0,453,378,0,0,0
Ba,Xe,10,0,405,0,0,0,0
Ba,Cs,9,0,363,298,0,0,0
Ba,Ba,0,0,326,265,0,0,0
Ba,La,0,0,293,236,0,11317,10965
Ba,Ce,0,0,263,622,0,10416,10036
Ba,Pr,0,0,237,561,0,9486,9062
Ba,Nd,0,0,214,690,0,8509,8148
Ba,Pm,0,0,575,623,0,0,0
Ba,Sm,0,0,716,656,0,8177,7826
Ba,Eu,0,0,654,594,0,7288,7634
Ba,Gd,0,0,697,538,0,7105,6737
Ba,Tb,0,0,639,487,0,6296,5954
Ba,Dy,0,0,585,442,0,5623,6046
Ba,Ho,0,0,536,401,0,5839,5539
Ba,Er,0,0,492,364,0,5354,5071
Ba,Tm,0,0,453,331,0,4934,4653
Ba,Yb,0,0,417,301,0,4536,4249
Ba,Lu,0,0,384,274,0,4174,3900
Ba,Hf,0,0,354,250,0,3827,3569
Ba,Ta,0,0,327,228,0,3513,3269
Ba,W,0,0,302,208,0,3232,2998
Ba,Re,0,0,279,190,0,2968,2748
Ba,Os,0,0,258,174,0,2735,2523
Ba,Ir,0,0,239,159,0,2517,2310
Ba,Pt,0,0,222,145,0,2318,2128
Ba,Au,0,0,206,133,0,2137,1953
Ba,Hg,0,0,191,122,0,1974,1797
Ba,Tl,0,0,178,112,0,1820,1655
Ba,Pb,0,0,165,102,0,1682,1524
Ba,Bi,0,0,154,94,0,1555,1405
Ba,Po,0,0,143,86,0,0,0
Ba,At,0,0,133,79,0,0,0
Ba,Rn,0,0,125,73,0,0,0
Ba,Fr,0,0,116,67,0,0,0
Ba,Ra,0,0,109,62,0,0,0
Ba,Ac,0,0,102,57,0,0,0
Ba,Th,0,0,95,52,0,917,810
Ba,Pa,0,0,89,48,0,853,751
Ba,U,0,0,83,44,0,793,696
La,H,0,0,0,0,0,0,0
La,He,0,0,0,0,0,0,0
La,Li,0,0,0,0,0,0,0
La,Be,5561,0,0,0,0,0,0
La,B,11654,0,0,0,0,0,0
La,C,10727,0,0,0,0,0,0
La,N,7756,0,0,0,0,0,0
La,O,5171,0,0,0,0,0,0
La,F,3445,0,0,0,0,0,0
La,Ne,2710,0,0,0,0,0,0
La,Na,7894,7384,0,0,0,0,0
La,Mg,6655,6018,0,0,0,0,0
La,Al,5039,4572,0,0,0,0,0
La,Si,3590,3184,0,0,0,0,0
La,P,2577,2239,0,0,0,0,0
La,S,1869,1596,0,0,0,0,0
La,Cl,1370,1148,0,0,0,0,0
La,Ar,1015,837,0,0,0,0,0
La,K,760,619,0,0,0,0,0
La,Ca,575,463,9073,9073,0,0,0
La,Sc,440,351,7684,7564,0,0,0
La,Ti,341,269,6434,6316,0,0,0
La,V,266,209,5387,5262,0,0,0
La,Cr,210,659,4515,4393,0,0,0
La,Mn,673,617,3809,3694,0,0,0
La,Fe,639,499,3221,3116,0,0,0
La,Co,523,406,2740,2652,0,0,0
La,Ni,430,332,11193,10980,0,0,0
La,Cu,356,274,9955,9579,0,0,0
La,Zn,296,226,8414,8000,0,0,0
La,Ga,248,188,6951,7989,0,0,0
La,Ge,208,157,6949,7174,0,0,0
La,As,175,132,6274,5835,0,0,0
La,Se,148,111,5890,5555,0,0,0
La,Br,126,94,5089,4772,0,0,0
La,Kr,108,80,4395,4104,0,0,0
La,Rb,92,69,3808,3535,0,0,0
La,Sr,80,59,3300,3047,0,0,0
La,Y,69,51,2866,2631,0,0,0
La,Zr,60,44,2496,2276,0,0,0
La,Nb,52,38,2174,1971,0,0,0
La,Mo,45,33,1898,1710,0,0,0
La,Tc,40,29,1660,1486,0,0,0
La,Ru,35,25,1455,1295,0,0,0
La,Rh,30,22,1278,1130,0,0,0
La,Pd,27,20,1125,987,0,0,0
La,Ag,24,17,992,865,0,0,0
La,Cd,21,15,877,758,0,0,0
La,In,19,14,776,667,0,0,0
La,Sn,17,12,689,587,0,0,0
La,Sb,15,11,612,518,0,0,0
La,Te,13,10,545,458,0,0,0
La,I,12,0,486,406,0,0,0
La,Xe,11,0,435,0,0,0,0
La,Cs,10,0,389,320,0,0,0
La,Ba,0,0,350,285,0,0,0
La,La,0,0,314,254,0,2744,11170
La,Ce,0,0,283,227,0,10773,10459
La,Pr,0,0,255,588,0,9974,9579
La,Nd,0,0,230,531,0,9048,8691
La,Pm,0,0,208,655,0,0,0
La,Sm,0,0,551,593,0,7221,6920
La,Eu,0,0,504,626,0,7883,7507
La,Gd,0,0,630,567,0,6995,7331
La,Tb,0,0,672,514,0,6857,6488
La,Dy,0,0,616,466,0,6131,5740
La,Ho,0,0,565,424,0,5479,5855
La,Er,0,0,519,385,0,5661,5365
La,Tm,0,0,478,350,0,5221,4927
La,Yb,0,0,440,318,0,4805,4504
La,Lu,0,0,405,290,0,4425,4137
La,Hf,0,0,374,264,0,4061,3789
La,Ta,0,0,345,241,0,3730,3473
La,W,0,0,319,220,0,3434,3188
La,Re,0,0,295,201,0,3156,2925
La,Os,0,0,273,184,0,2911,2686
La,Ir,0,0,253,168,0,2680,2462
La,Pt,0,0,235,154,0,2470,2269
La,Au,0,0,218,141,0,2279,2084
La,Hg,0,0,202,129,0,2106,1918
La,Tl,0,0,188,118,0,1943,1768
La,Pb,0,0,175,109,0,1797,1629
La,Bi,0,0,163,100,0,1662,1502
La,Po,0,0,152,92,0,0,0
La,At,0,0,141,84,0,0,0
La,Rn,0,0,132,77,0,0,0
La,Fr,0,0,123,71,0,0,0
La,Ra,0,0,115,65,0,0,0
La,Ac,0,0,108,60,0,0,0
La,Th,0,0,101,55,0,982,868
La,Pa,0,0,94,51,0,915,805
La,U,0,0,89,47,0,851,747
Ce,H,0,0,0,0,0,0,0
Ce,He,0,0,0,0,0,0,0
Ce,Li,0,0,0,0,0,0,0
Ce,Be,6652,0,0,0,0,0,0
Ce,B,12397,0,0,0,0,0,0
Ce,C,11468,0,0,0,0,0,0
Ce,N,8292,0,0,0,0,0,0
Ce,O,5532,0,0,0,0,0,0
Ce,F,3676,0,0,0,0,0,0
Ce,Ne,2497,0,0,0,0,0,0
Ce,Na,8439,7923,0,0,0,0,0
Ce,Mg,6542,6557,0,0,0,0,0
Ce,Al,5338,4847,0,0,0,0,0
Ce,Si,3814,3386,0,0,0,0,0
Ce,P,2746,2388,0,0,0,0,0
Ce,S,1996,1706,0,0,0,0,0
Ce,Cl,1466,1230,0,0,0,0,0
Ce,Ar,1087,898,0,0,0,0,0
Ce,K,816,664,0,0,0,0,0
Ce,Ca,618,497,9677,9677,0,0,0
Ce,Sc,473,377,8215,8089,0,0,0
Ce,Ti,366,289,6885,6759,0,0,0
Ce,V,286,224,5763,5630,0,0,0
Ce,Cr,226,508,4827,4696,0,0,0
Ce,Mn,518,559,4067,3944,0,0,0
Ce,Fe,578,527,3434,3322,0,0,0
Ce,Co,552,429,2916,2822,0,0,0
Ce,Ni,455,352,2482,2398,0,0,0
Ce,Cu,377,290,10371,10047,0,0,0
