zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
I,Fe,1185,919,35573,34052,7049,0,0
I,Co,914,704,26810,25694,37032,0,0
I,Ni,751,575,22305,22232,29808,0,0
I,Cu,571,435,21083,20382,22541,0,0
I,Zn,459,348,17245,16456,20173,0,0
I,Ga,358,270,13727,13093,18262,0,0
I,Ge,288,216,11305,10747,14765,0,0
I,As,234,175,9377,8817,12299,0,0
I,Se,187,140,7546,7071,10119,0,0
I,Br,157,117,6351,5929,8616,0,0
I,Kr,127,94,5209,4840,7068,0,0
I,Rb,107,79,4355,4028,5925,0,0
I,Sr,89,66,3658,3366,4974,0,0
I,Y,76,56,3115,2854,4231,0,0
I,Zr,64,47,2636,2402,3581,0,0
I,Nb,54,40,2252,2041,3057,0,0
I,Mo,46,33,1903,1715,2585,0,0
I,Tc,39,28,1616,1448,2194,0,0
I,Ru,33,24,1388,1236,1885,0,0
I,Rh,29,21,1199,1062,1628,0,0
I,Pd,24,18,1023,900,1390,0,0
I,Ag,21,15,892,779,1212,0,0
I,Cd,18,13,758,657,1031,0,0
I,In,16,11,658,567,896,0,0
I,Sn,13,10,566,483,771,0,0
I,Sb,12,8,491,416,670,0,0
I,Te,10,0,417,350,571,0,0
I,I,9,0,374,312,514,0,0
I,Xe,8,0,324,267,446,0,0
I,Cs,0,0,285,730,394,0,0
I,Ba,0,0,247,630,342,0,0
I,La,0,0,687,757,303,0,0
I,Ce,0,0,613,780,270,9409,9522
I,Pr,0,0,750,697,243,9514,9197
I,Nd,0,0,769,613,668,8455,8045
I,Pm,0,0,686,542,594,7493,7141
I,Sm,0,0,611,477,718,6638,6337
I,Eu,0,0,551,426,646,0,0
I,Gd,0,0,486,372,663,5243,4977
I,Tb,0,0,439,333,602,4757,4495
I,Dy,0,0,393,295,539,4257,3990
I,Ho,0,0,354,263,487,3805,3562
I,Er,0,0,320,235,439,3416,3187
I,Tm,0,0,290,211,402,3091,2876
I,Yb,0,0,260,187,361,2756,2564
I,Lu,0,0,237,168,329,2493,2317
I,Hf,0,0,214,150,298,2233,2071
I,Ta,0,0,194,134,272,2015,1869
I,W,0,0,176,120,248,1821,1683
I,Re,0,0,161,109,226,1644,1518
I,Os,0,0,145,97,206,1481,1364
I,Ir,0,0,133,87,189,1346,1237
I,Pt,0,0,121,79,173,1222,1120
I,Au,0,0,111,71,159,1116,1020
I,Hg,0,0,101,64,146,1010,922
I,Tl,0,0,92,58,133,915,832
I,Pb,0,0,84,52,123,833,756
I,Bi,0,0,78,47,114,766,693
I,Po,0,0,72,43,106,705,636
I,At,0,0,67,39,99,653,589
I,Rn,0,0,59,34,88,574,515
I,Fr,0,0,55,31,82,530,475
I,Ra,0,0,51,28,76,487,434
I,Ac,0,0,47,26,71,450,400
I,Th,0,0,43,23,65,410,363
I,Pa,0,0,40,22,62,383,339
I,U,0,0,37,19,57,348,306
Xe,H,0,0,0,0,0,0,0
Xe,He,0,0,0,0,0,0,0
Xe,Li,118045,0,0,0,0,0,0
Xe,Be,1595288,0,0,0,0,0,0
Xe,B,50592,0,0,0,0,0,0
Xe,C,82861,0,0,0,0,0,0
Xe,N,59463,0,0,0,0,0,0
Xe,O,36102,0,0,0,0,0,0
Xe,F,130963,0,0,0,0,0,0
Xe,Ne,70610,0,0,0,0,0,0
Xe,Na,50121,0,0,0,190523,0,0
Xe,Mg,33317,30553,0,0,34222,0,0
Xe,Al,20442,18500,0,0,155549,0,0
Xe,Si,13766,12164,0,0,537458,0,0
Xe,P,8910,7785,0,0,414800,0,0
Xe,S,6248,5345,25191,24013,52501,0,0
Xe,Cl,4160,3500,0,0,15397,0,0
Xe,Ar,2753,2282,0,0,18121,0,0
Xe,K,2119,1730,25658,25705,24249,0,0
Xe,Ca,1570,1264,23155,22993,25107,0,0
Xe,Sc,1071,849,18381,18180,20337,0,0
Xe,Ti,773,1903,15150,14902,17268,0,0
Xe,V,1770,1898,11831,11563,14424,0,0
Xe,Cr,1870,1704,9771,9550,11962,0,0
Xe,Mn,1646,1289,7857,7642,9627,0,0
Xe,Fe,1313,1021,40285,38478,8174,0,0
Xe,Co,1014,783,29979,28610,42047,0,0
Xe,Ni,834,641,24091,22969,33539,0,0
Xe,Cu,635,485,20209,20603,24952,0,0
Xe,Zn,511,388,18611,17828,19774,0,0
Xe,Ga,399,302,14940,14274,18874,0,0
Xe,Ge,321,241,12371,11783,15999,0,0
Xe,As,261,196,10299,9681,13404,0,0
Xe,Se,209,156,8282,7758,11085,0,0
Xe,Br,175,130,6966,6511,9463,0,0
Xe,Kr,142,106,5729,5332,7757,0,0
Xe,Rb,119,88,4806,4452,6499,0,0
Xe,Sr,100,74,4047,3728,5472,0,0
Xe,Y,85,62,3454,3168,4669,0,0
Xe,Zr,71,52,2929,2670,3961,0,0
Xe,Nb,61,44,2505,2272,3388,0,0
Xe,Mo,51,37,2120,1912,2871,0,0
Xe,Tc,43,31,1802,1615,2440,0,0
Xe,Ru,37,27,1549,1380,2099,0,0
Xe,Rh,32,23,1339,1186,1815,0,0
Xe,Pd,27,20,1143,1006,1550,0,0
Xe,Ag,24,17,997,872,1353,0,0
Xe,Cd,20,14,848,736,1152,0,0
Xe,In,17,12,737,634,1001,0,0
Xe,Sn,15,11,633,541,862,0,0
Xe,Sb,13,9,550,466,750,0,0
Xe,Te,11,0,467,393,639,0,0
Xe,I,10,0,419,349,575,0,0
Xe,Xe,9,0,363,299,499,0,0
Xe,Cs,0,0,320,261,441,0,0
Xe,Ba,0,0,277,703,383,0,0
Xe,La,0,0,245,619,340,0,0
Xe,Ce,0,0,684,747,303,9241,8979
Xe,Pr,0,0,613,769,272,9110,9289
Xe,Nd,0,0,738,677,239,9028,8649
Xe,Pm,0,0,656,599,663,8104,7746
Xe,Sm,0,0,674,528,586,7214,6898
Xe,Eu,0,0,609,472,719,0,0
Xe,Gd,0,0,538,413,634,5737,5456
Xe,Tb,0,0,487,370,664,5220,4937
Xe,Dy,0,0,435,327,595,4675,4381
Xe,Ho,0,0,393,292,538,4177,3909
Xe,Er,0,0,355,261,486,3749,3496
Xe,Tm,0,0,323,235,445,3390,3156
Xe,Yb,0,0,289,208,400,3026,2819
Xe,Lu,0,0,263,187,365,2742,2553
Xe,Hf,0,0,238,167,331,2461,2286
Xe,Ta,0,0,216,150,302,2224,2066
Xe,W,0,0,196,134,275,2013,1863
Xe,Re,0,0,179,121,252,1820,1682
Xe,Os,0,0,162,108,229,1641,1514
Xe,Ir,0,0,148,98,210,1494,1374
Xe,Pt,0,0,135,88,193,1357,1245
Xe,Au,0,0,124,80,178,1240,1135
Xe,Hg,0,0,113,71,162,1124,1027
Xe,Tl,0,0,103,64,149,1019,928
Xe,Pb,0,0,94,58,137,928,843
Xe,Bi,0,0,87,53,127,854,773
Xe,Po,0,0,80,48,118,787,710
Xe,At,0,0,75,44,111,729,657
Xe,Rn,0,0,66,38,98,641,575
Xe,Fr,0,0,61,35,92,592,531
Xe,Ra,0,0,56,32,85,544,485
Xe,Ac,0,0,53,29,79,503,448
Xe,Th,0,0,48,26,73,459,406
Xe,Pa,0,0,45,24,69,428,380
Xe,U,0,0,41,21,63,389,342
Cs,H,0,0,0,0,0,0,0
Cs,He,0,0,0,0,0,0,0
Cs,Li,109499,0,0,0,0,0,0
Cs,Be,1825723,0,0,0,0,0,0
Cs,B,47969,0,0,0,0,0,0
Cs,C,72054,0,0,0,0,0,0
Cs,N,58401,0,0,0,0,0,0
Cs,O,36868,0,0,0,0,0,0
Cs,F,21215,0,0,0,0,0,0
Cs,Ne,72026,0,0,0,0,0,0
Cs,Na,50346,0,0,0,279910,0,0
Cs,Mg,33135,30658,0,0,36589,0,0
Cs,Al,21525,19774,0,0,33550,0,0
Cs,Si,14745,12995,0,0,448382,0,0
Cs,P,9476,8256,0,0,505262,0,0
Cs,S,6603,5634,27583,26167,58149,0,0
Cs,Cl,4377,3677,0,0,14622,0,0
Cs,Ar,2892,2397,0,0,15501,0,0
Cs,K,2228,1825,22628,22717,20847,0,0
Cs,Ca,1659,1345,22150,22064,22412,0,0
Cs,Sc,1142,916,18081,17910,19581,0,0
Cs,Ti,835,664,14908,14619,16984,0,0
Cs,V,617,2025,11989,11770,14256,0,0
Cs,Cr,1996,1788,10047,9813,12047,0,0
Cs,Mn,1726,1362,8101,7878,9904,0,0
Cs,Fe,1386,1084,6794,6603,8400,0,0
Cs,Co,1076,835,30622,29205,6822,0,0
Cs,Ni,888,685,24578,23453,34210,0,0
Cs,Cu,678,519,18665,18447,25412,0,0
Cs,Zn,547,416,18623,17946,20206,0,0
Cs,Ga,428,324,14872,14278,16885,0,0
Cs,Ge,344,259,12396,11752,16094,0,0
Cs,As,280,210,10275,9753,13396,0,0
Cs,Se,225,168,8488,8038,11080,0,0
Cs,Br,188,140,7325,6916,9467,0,0
Cs,Kr,153,113,6151,5726,7958,0,0
Cs,Rb,128,94,5154,4767,6836,0,0
Cs,Sr,107,79,4327,3979,5875,0,0
Cs,Y,91,67,3682,3371,5007,0,0
Cs,Zr,76,56,3113,2833,4237,0,0
Cs,Nb,65,47,2655,2404,3613,0,0
Cs,Mo,55,40,2241,2018,3053,0,0
Cs,Tc,46,34,1900,1701,2588,0,0
Cs,Ru,40,29,1631,1452,2220,0,0
Cs,Rh,34,25,1408,1246,1916,0,0
Cs,Pd,29,21,1201,1056,1633,0,0
Cs,Ag,25,18,1047,915,1424,0,0
Cs,Cd,21,15,890,773,1210,0,0
Cs,In,19,13,774,668,1052,0,0
Cs,Sn,16,11,667,571,906,0,0
Cs,Sb,14,10,580,494,788,0,0
Cs,Te,12,0,495,418,672,0,0
Cs,I,11,0,445,374,605,0,0
Cs,Xe,9,0,387,322,527,0,0
Cs,Cs,0,0,343,283,467,0,0
Cs,Ba,0,0,299,245,407,0,0
Cs,La,0,0,266,661,363,0,0
Cs,Ce,0,0,238,581,325,9443,9019
Cs,Pr,0,0,655,711,293,8426,8318
Cs,Nd,0,0,574,708,259,8261,8374
Cs,Pm,0,0,700,629,231,8182,7764
Cs,Sm,0,0,622,556,205,7173,6869
Cs,Eu,0,0,638,499,561,0,0
Cs,Gd,0,0,565,437,677,5751,5443
Cs,Tb,0,0,513,392,614,5195,4914
Cs,Dy,0,0,460,348,623,4674,4427
Cs,Ho,0,0,416,311,565,4244,4016
Cs,Er,0,0,376,279,511,3869,3649
Cs,Tm,0,0,343,251,469,3549,3341
Cs,Yb,0,0,308,222,423,3211,3023
Cs,Lu,0,0,281,200,387,2944,2741
Cs,Hf,0,0,253,179,351,2642,2450
Cs,Ta,0,0,231,161,321,2384,2211
Cs,W,0,0,210,144,293,2154,1991
Cs,Re,0,0,192,130,268,1944,1794
Cs,Os,0,0,173,116,244,1750,1611
Cs,Ir,0,0,159,105,225,1590,1460
Cs,Pt,0,0,145,94,206,1442,1320
Cs,Au,0,0,133,85,190,1316,1202
Cs,Hg,0,0,121,77,174,1191,1086
Cs,Tl,0,0,110,69,159,1077,979
Cs,Pb,0,0,101,62,147,980,889
Cs,Bi,0,0,93,57,136,901,814
Cs,Po,0,0,86,52,127,829,748
Cs,At,0,0,80,47,119,768,691
Cs,Rn,0,0,71,41,105,674,604
Cs,Fr,0,0,66,38,98,622,557
Cs,Ra,0,0,61,34,91,572,510
Cs,Ac,0,0,56,31,85,529,470
Cs,Th,0,0,52,28,78,482,427
Cs,Pa,0,0,48,26,74,450,399
Cs,U,0,0,44,23,68,408,360
Ba,H,0,0,0,0,0,0,0
Ba,He,0,0,0,0,0,0,0
Ba,Li,122595,0,0,0,0,0,0
Ba,Be,2400528,0,0,0,0,0,0
Ba,B,41325,0,0,0,0,0,0
Ba,C,77846,0,0,0,0,0,0
Ba,N,63933,0,0,0,0,0,0
Ba,O,41187,0,0,0,0,0,0
Ba,F,22759,0,0,0,0,0,0
Ba,Ne,76315,0,0,0,0,0,0
Ba,Na,49910,0,0,0,478436,0,0
Ba,Mg,35780,33732,0,0,46548,0,0
Ba,Al,23612,21560,0,0,30606,0,0
Ba,Si,16136,14316,0,0,75161,0,0
Ba,P,10538,9227,0,0,660451,0,0
Ba,S,7424,6361,28473,26537,73110,0,0
Ba,Cl,4959,4179,0,0,12690,0,0
Ba,Ar,3291,2732,0,0,14873,0,0
Ba,K,2540,2078,24596,24707,21740,0,0
Ba,Ca,1888,1524,24889,24856,24591,0,0
Ba,Sc,1292,1029,19767,19556,22063,0,0
Ba,Ti,937,735,16271,16034,18570,0,0
Ba,V,684,1620,13353,13134,15505,0,0
Ba,Cr,1598,1700,10940,10644,13381,0,0
Ba,Mn,1645,1481,8709,8480,10865,0,0
Ba,Fe,1506,1182,7195,6940,9040,0,0
Ba,Co,1173,913,5637,28830,7315,0,0
Ba,Ni,971,750,26118,25400,6163,0,0
Ba,Cu,743,570,21311,20660,25796,0,0
Ba,Zn,600,458,18301,17706,22254,0,0
Ba,Ga,470,356,15216,14673,18599,0,0
Ba,Ge,378,285,12987,12493,15903,0,0
Ba,As,308,231,11225,10774,13755,0,0
Ba,Se,247,184,9419,8876,11698,0,0
Ba,Br,207,154,8040,7560,10384,0,0
Ba,Kr,168,124,6693,6237,8827,0,0
Ba,Rb,141,104,5628,5221,7502,0,0
Ba,Sr,118,87,4757,4394,6392,0,0
Ba,Y,100,73,4076,3745,5466,0,0
Ba,Zr,84,61,3466,3165,4652,0,0
Ba,Nb,71,52,2971,2698,3996,0,0
Ba,Mo,60,44,2518,2274,3395,0,0
Ba,Tc,51,37,2143,1924,2892,0,0
Ba,Ru,43,31,1845,1646,2491,0,0
Ba,Rh,37,27,1598,1417,2158,0,0
Ba,Pd,32,23,1365,1203,1846,0,0
Ba,Ag,28,20,1192,1043,1613,0,0
Ba,Cd,23,17,1015,882,1374,0,0
Ba,In,20,15,883,761,1197,0,0
Ba,Sn,17,12,760,650,1031,0,0
Ba,Sb,15,11,660,561,898,0,0
Ba,Te,13,0,562,474,766,0,0
Ba,I,12,0,505,422,690,0,0
Ba,Xe,10,0,438,362,600,0,0
Ba,Cs,0,0,387,317,531,0,0
Ba,Ba,0,0,336,272,462,0,0
Ba,La,0,0,298,238,410,0,0
Ba,Ce,0,0,265,642,366,10393,10105
Ba,Pr,0,0,236,567,330,9618,9322
Ba,Nd,0,0,207,680,290,8739,8456
Ba,Pm,0,0,560,598,257,8008,7735
Ba,Sm,0,0,679,604,226,7282,7031
Ba,Eu,0,0,609,542,203,0,0
Ba,Gd,0,0,612,476,543,6017,5781
Ba,Tb,0,0,557,428,489,5572,5351
Ba,Dy,0,0,500,380,597,5122,4906
Ba,Ho,0,0,453,340,537,4719,4452
Ba,Er,0,0,411,305,554,4280,4017
Ba,Tm,0,0,374,275,510,3902,3657
Ba,Yb,0,0,337,244,460,3512,3291
Ba,Lu,0,0,307,220,421,3203,2986
Ba,Hf,0,0,278,196,383,2879,2677
Ba,Ta,0,0,253,176,350,2605,2424
Ba,W,0,0,230,158,320,2363,2193
Ba,Re,0,0,210,143,293,2142,1985
Ba,Os,0,0,190,127,267,1936,1789
Ba,Ir,0,0,174,115,246,1765,1627
Ba,Pt,0,0,159,104,226,1606,1475
Ba,Au,0,0,146,94,208,1470,1347
Ba,Hg,0,0,133,84,191,1334,1220
Ba,Tl,0,0,121,76,175,1210,1103
Ba,Pb,0,0,111,68,161,1103,1003
Ba,Bi,0,0,103,62,149,1016,921
Ba,Po,0,0,95,57,139,937,847
Ba,At,0,0,88,52,130,869,784
Ba,Rn,0,0,78,45,116,764,686
Ba,Fr,0,0,72,41,108,706,634
Ba,Ra,0,0,67,37,100,650,580
Ba,Ac,0,0,62,34,94,601,535
Ba,Th,0,0,57,31,86,549,486
Ba,Pa,0,0,53,28,81,512,455
Ba,U,0,0,48,25,75,465,410
La,H,0,0,0,0,0,0,0
La,He,0,0,0,0,0,0,0
La,Li,215556,0,0,0,0,0,0
La,Be,553052,0,0,0,0,0,0
La,B,43665,0,0,0,0,0,0
La,C,76977,0,0,0,0,0,0
La,N,67911,0,0,0,0,0,0
La,O,45934,0,0,0,0,0,0
La,F,24823,0,0,0,0,0,0
La,Ne,84428,0,0,0,0,0,0
La,Na,48110,0,0,0,877421,0,0
La,Mg,37268,35029,0,0,94897,0,0
La,Al,25272,22990,0,0,31125,0,0
La,Si,17229,15279,0,0,44396,0,0
La,P,11263,9881,0,0,488754,0,0
La,S,7974,6853,45455,42374,113444,0,0
La,Cl,5357,4530,0,0,13544,0,0
La,Ar,3575,2977,0,0,14085,0,0
La,K,2772,2274,24265,24410,21084,0,0
La,Ca,2067,1672,24816,24800,24454,0,0
La,Sc,1418,1129,21083,20979,22094,0,0
La,Ti,1028,806,18357,18201,19796,0,0
La,V,749,577,15067,14725,17386,0,0
La,Cr,569,1866,12284,11925,15139,0,0
La,Mn,1806,1609,9499,9227,12175,0,0
La,Fe,1636,1282,7884,7598,9971,0,0
La,Co,1272,989,6150,5917,7981,0,0
La,Ni,1052,812,28778,27272,6737,0,0
La,Cu,804,617,20980,19817,5210,0,0
La,Zn,649,495,17550,17049,23352,0,0
La,Ga,508,385,14946,14578,17743,0,0
La,Ge,409,309,13238,12889,15318,0,0
La,As,334,251,11690,11168,13635,0,0
La,Se,268,200,9817,9354,12000,0,0
La,Br,225,167,8596,8082,10798,0,0
La,Kr,182,135,7127,6646,9208,0,0
La,Rb,153,113,6005,5574,8023,0,0
La,Sr,128,94,5078,4689,6807,0,0
La,Y,109,80,4352,4002,5831,0,0
La,Zr,92,67,3706,3388,4967,0,0
La,Nb,78,57,3183,2896,4266,0,0
La,Mo,66,48,2704,2447,3629,0,0
La,Tc,56,40,2307,2076,3097,0,0
La,Ru,48,35,1991,1780,2674,0,0
La,Rh,41,30,1728,1536,2321,0,0
La,Pd,35,25,1480,1307,1990,0,0
La,Ag,30,22,1295,1136,1743,0,0
La,Cd,26,19,1105,962,1488,0,0
La,In,22,16,963,832,1299,0,0
La,Sn,19,14,830,712,1122,0,0
La,Sb,17,12,723,615,978,0,0
La,Te,14,0,616,519,836,0,0
La,I,13,0,554,463,754,0,0
La,Xe,11,0,481,398,657,0,0
La,Cs,0,0,425,348,582,0,0
La,Ba,0,0,368,298,507,0,0
La,La,0,0,327,261,450,0,0
La,Ce,0,0,290,229,402,10916,10340
La,Pr,0,0,259,627,362,9475,8944
La,Nd,0,0,227,545,318,8327,8090
La,Pm,0,0,199,656,282,7695,7464
La,Sm,0,0,545,574,248,7085,6914
La,Eu,0,0,487,589,222,0,0
La,Gd,0,0,587,517,194,6126,5960
La,Tb,0,0,605,464,540,5786,5580
La,Dy,0,0,543,412,478,5328,5079
La,Ho,0,0,491,368,589,4884,4651
La,Er,0,0,445,330,529,4492,4266
La,Tm,0,0,406,297,554,4158,3914
La,Yb,0,0,365,264,500,3755,3505
La,Lu,0,0,332,237,457,3411,3182
La,Hf,0,0,300,212,415,3069,2856
La,Ta,0,0,274,191,380,2781,2588
La,W,0,0,249,171,347,2523,2340
La,Re,0,0,228,155,318,2286,2119
La,Os,0,0,206,138,289,2067,1911
La,Ir,0,0,188,125,266,1886,1739
La,Pt,0,0,172,112,244,1718,1580
La,Au,0,0,158,102,225,1574,1444
La,Hg,0,0,144,92,206,1430,1309
La,Tl,0,0,131,82,189,1299,1186
La,Pb,0,0,120,74,174,1186,1080
La,Bi,0,0,111,68,162,1094,993
La,Po,0,0,103,62,151,1010,915
La,At,0,0,96,57,141,938,848
La,Rn,0,0,85,49,125,826,744
La,Fr,0,0,79,45,117,765,687
La,Ra,0,0,72,41,108,704,630
La,Ac,0,0,67,37,101,653,582
La,Th,0,0,62,33,93,596,530
La,Pa,0,0,58,31,88,557,496
La,U,0,0,53,28,81,507,448
Ce,H,0,0,0,0,0,0,0
Ce,He,0,0,0,0,0,0,0
Ce,Li,367091,0,0,0,0,0,0
Ce,Be,407445,0,0,0,0,0,0
Ce,B,106659,0,0,0,0,0,0
Ce,C,91644,0,0,0,0,0,0
Ce,N,71139,0,0,0,0,0,0
Ce,O,46039,0,0,0,0,0,0
Ce,F,26984,0,0,0,0,0,0
Ce,Ne,15189,0,0,0,0,0,0
Ce,Na,68121,0,0,0,822617,0,0
Ce,Mg,44040,40653,0,0,141068,0,0
Ce,Al,27661,25111,0,0,53970,0,0
Ce,Si,18714,16527,0,0,42655,0,0
Ce,P,12092,10553,0,0,148903,0,0
Ce,S,8455,7222,92050,87204,203385,0,0
Ce,Cl,5615,4720,0,0,33490,0,0
Ce,Ar,3712,3077,0,0,18422,0,0
Ce,K,2860,2341,28175,28167,25360,0,0
Ce,Ca,2128,1722,27247,27134,27190,0,0
Ce,Sc,1462,1170,22006,21788,24077,0,0
Ce,Ti,1067,845,18383,18166,20672,0,0
Ce,V,786,617,14961,14689,17468,0,0
Ce,Cr,608,1414,12618,12338,15033,0,0
Ce,Mn,1370,1449,10268,10022,12423,0,0
Ce,Fe,1477,1309,8397,8064,10609,0,0
Ce,Co,1297,1017,6394,6118,8668,0,0
Ce,Ni,1080,839,5184,4951,7089,0,0
Ce,Cu,830,640,31402,30019,5347,0,0
Ce,Zn,673,515,25494,24281,19123,0,0
Ce,Ga,528,402,20111,19143,26876,0,0
Ce,Ge,426,322,16454,15610,21775,0,0
Ce,As,348,262,13652,12800,17990,0,0
Ce,Se,280,209,10781,10260,14712,0,0
Ce,Br,235,175,9411,8835,12569,0,0
Ce,Kr,191,141,7779,7243,10112,0,0
Ce,Rb,160,118,6532,6052,8783,0,0
Ce,Sr,134,99,5500,5064,7429,0,0
Ce,Y,114,83,4690,4300,6344,0,0
Ce,Zr,96,70,3974,3620,5383,0,0
Ce,Nb,81,59,3395,3076,4601,0,0
Ce,Mo,69,50,2869,2585,3896,0,0
Ce,Tc,58,42,2435,2182,3307,0,0
Ce,Ru,50,36,2091,1863,2841,0,0
Ce,Rh,43,31,1807,1600,2454,0,0
Ce,Pd,36,26,1541,1356,2094,0,0
Ce,Ag,32,23,1344,1175,1827,0,0
Ce,Cd,27,19,1143,993,1553,0,0
Ce,In,23,17,994,857,1350,0,0
Ce,Sn,20,14,856,733,1163,0,0
Ce,Sb,17,12,744,633,1011,0,0
Ce,Te,15,0,634,535,862,0,0
Ce,I,13,0,571,478,777,0,0
Ce,Xe,11,0,496,412,676,0,0
Ce,Cs,0,0,439,361,599,0,0
Ce,Ba,0,0,382,312,522,0,0
Ce,La,0,0,340,275,464,0,0
Ce,Ce,0,0,304,243,415,1995,15209
Ce,Pr,0,0,272,216,375,14178,13547
Ce,Nd,0,0,240,189,331,12465,11883
Ce,Pm,0,0,213,497,294,11072,10505
Ce,Sm,0,0,189,597,261,9742,9282
Ce,Eu,0,0,508,531,234,0,0
Ce,Gd,0,0,444,525,206,7634,7230
Ce,Tb,0,0,549,473,187,6903,6534
Ce,Dy,0,0,489,422,500,6207,5671
Ce,Ho,0,0,499,378,447,5370,5106
Ce,Er,0,0,454,340,399,4930,4675
Ce,Tm,0,0,415,307,501,4554,4282
Ce,Yb,0,0,374,273,449,4106,3827
Ce,Lu,0,0,342,246,465,3723,3468
Ce,Hf,0,0,310,220,424,3343,3106
Ce,Ta,0,0,283,198,388,3024,2808
Ce,W,0,0,257,178,356,2736,2532
Ce,Re,0,0,236,161,327,2472,2285
Ce,Os,0,0,213,144,298,2229,2055
Ce,Ir,0,0,196,130,275,2027,1864
Ce,Pt,0,0,179,117,252,1842,1688
Ce,Au,0,0,165,106,233,1682,1537
Ce,Hg,0,0,150,96,214,1523,1390
Ce,Tl,0,0,137,86,196,1379,1255
Ce,Pb,0,0,126,78,181,1256,1139
Ce,Bi,0,0,116,71,168,1154,1044
Ce,Po,0,0,107,64,157,1062,959
Ce,At,0,0,100,59,147,984,887
Ce,Rn,0,0,88,51,130,865,776
Ce,Fr,0,0,82,47,122,798,715
Ce,Ra,0,0,76,42,113,734,654
Ce,Ac,0,0,70,39,106,679,603
Ce,Th,0,0,64,35,98,618,548
Ce,Pa,0,0,60,32,92,577,512
Ce,U,0,0,55,29,84,524,462
Pr,H,0,0,0,0,0,0,0
Pr,He,0,0,0,0,0,0,0
Pr,Li,476826,0,0,0,0,0,0
Pr,Be,323385,0,0,0,0,0,0
Pr,B,153140,0,0,0,0,0,0
Pr,C,85185,0,0,0,0,0,0
Pr,N,75124,0,0,0,0,0,0
Pr,O,48475,0,0,0,0,0,0
Pr,F,26957,0,0,0,0,0,0
Pr,Ne,15830,0,0,0,0,0,0
Pr,Na,56772,0,0,0,858363,0,0
Pr,Mg,35651,34238,0,0,175710,0,0
Pr,Al,27548,26288,0,0,72090,0,0
Pr,Si,19469,17151,0,0,51473,0,0
Pr,P,12495,10879,0,0,91293,0,0
Pr,S,8691,7409,121249,115524,230296,0,0
Pr,Cl,5752,4829,0,0,47873,0,0
Pr,Ar,3797,3147,0,0,23481,0,0
Pr,K,2926,2399,26654,26777,25434,0,0
Pr,Ca,2182,1773,28415,28288,26959,0,0
Pr,Sc,1506,1213,23267,23075,25073,0,0
Pr,Ti,1107,885,19323,19025,21853,0,0
Pr,V,824,655,15726,15454,18429,0,0
Pr,Cr,645,509,13375,12980,15782,0,0
Pr,Mn,492,1529,10363,10055,13180,0,0
Pr,Fe,1124,1366,8550,8267,10868,0,0
Pr,Co,1353,1064,6603,6330,8666,0,0
Pr,Ni,1129,880,5405,5185,7292,0,0
Pr,Cu,869,672,24153,23432,5545,0,0
Pr,Zn,706,542,20798,20137,4487,0,0
Pr,Ga,555,424,16785,15863,21100,0,0
Pr,Ge,449,340,13417,12632,18087,0,0
Pr,As,367,277,11261,11014,14928,0,0
Pr,Se,295,221,10070,9837,11949,0,0
Pr,Br,248,185,9346,9138,10482,0,0
Pr,Kr,202,150,8135,7562,9468,0,0
Pr,Rb,169,125,6806,6294,8728,0,0
Pr,Sr,142,105,5712,5251,7769,0,0
Pr,Y,121,89,4857,4445,6612,0,0
Pr,Zr,102,74,4104,3733,5593,0,0
Pr,Nb,86,63,3498,3165,4767,0,0
Pr,Mo,73,53,2950,2654,4025,0,0
Pr,Tc,62,45,2500,2236,3410,0,0
Pr,Ru,53,38,2144,1907,2923,0,0
Pr,Rh,45,33,1850,1637,2521,0,0
Pr,Pd,39,28,1577,1387,2148,0,0
Pr,Ag,34,24,1375,1202,1871,0,0
Pr,Cd,28,20,1169,1016,1589,0,0
Pr,In,25,18,1017,878,1381,0,0
Pr,Sn,21,15,876,751,1189,0,0
Pr,Sb,18,13,762,650,1034,0,0
Pr,Te,16,0,651,551,882,0,0
Pr,I,14,0,587,493,796,0,0
Pr,Xe,12,0,511,426,693,0,0
Pr,Cs,0,0,453,376,614,0,0
Pr,Ba,0,0,396,326,537,0,0
Pr,La,0,0,354,289,478,0,0
Pr,Ce,0,0,317,257,429,2097,2010
Pr,Pr,0,0,286,230,389,10901,10572
Pr,Nd,0,0,254,202,344,9920,9606
Pr,Pm,0,0,226,179,307,9104,8800
Pr,Sm,0,0,202,457,273,8183,7741
Pr,Eu,0,0,182,561,247,0,0
Pr,Gd,0,0,469,487,219,6229,5854
Pr,Tb,0,0,419,494,199,5574,5341
Pr,Dy,0,0,516,440,178,5163,5044
Pr,Ho,0,0,463,396,161,4912,4797
Pr,Er,0,0,474,356,422,4683,4566
Pr,Tm,0,0,433,322,382,4481,4358
Pr,Yb,0,0,391,286,474,4232,4004
Pr,Lu,0,0,358,259,430,3894,3620
Pr,Hf,0,0,324,231,442,3489,3236
Pr,Ta,0,0,296,209,405,3148,2920
Pr,W,0,0,270,188,372,2844,2628
Pr,Re,0,0,248,170,342,2565,2367
Pr,Os,0,0,224,152,312,2309,2125
Pr,Ir,0,0,206,137,288,2097,1925
Pr,Pt,0,0,188,124,265,1901,1740
Pr,Au,0,0,173,112,245,1734,1583
Pr,Hg,0,0,158,101,225,1568,1429
Pr,Tl,0,0,144,91,206,1418,1289
